Epoch 0 | Batch 0/100 | Loss 12.627069
Epoch 7 | Batch 20/100 | Loss 0.000069
Epoch 7 | Batch 30/100 | Loss 0.000106
Epoch 7 | Batch 40/100 | Loss 0.000094
Epoch 7 | Batch 50/100 | Loss 0.000080
Epoch 7 | Batch 60/100 | Loss 0.000075
Epoch 7 | Batch 70/100 | Loss 0.000068
Epoch 7 | Batch 80/100 | Loss 0.000063
Epoch 7 | Batch 90/100 | Loss 0.000061
100 Test Acc = 63.67% +- 1.61%
Epoch 8 | Batch 0/100 | Loss 0.002923
Epoch 8 | Batch 10/100 | Loss 0.000337
Epoch 8 | Batch 20/100 | Loss 0.000244
Epoch 8 | Batch 30/100 | Loss 0.000188
Epoch 8 | Batch 40/100 | Loss 0.000150
Epoch 8 | Batch 50/100 | Loss 0.000126
Epoch 8 | Batch 60/100 | Loss 0.000107
Epoch 8 | Batch 70/100 | Loss 0.000093
Epoch 8 | Batch 80/100 | Loss 0.000083
Epoch 8 | Batch 90/100 | Loss 0.000078
100 Test Acc = 63.20% +- 1.75%
Epoch 9 | Batch 0/100 | Loss 0.000000
Epoch 9 | Batch 10/100 | Loss 0.000029
Epoch 9 | Batch 20/100 | Loss 0.000027
Epoch 9 | Batch 30/100 | Loss 0.000021
Epoch 9 | Batch 40/100 | Loss 0.000023
Epoch 9 | Batch 50/100 | Loss 0.000031
Epoch 9 | Batch 60/100 | Loss 0.000027
Epoch 9 | Batch 70/100 | Loss 0.000025
Epoch 9 | Batch 80/100 | Loss 0.000041
Epoch 9 | Batch 90/100 | Loss 0.000046
100 Test Acc = 64.17% +- 1.56%
Epoch 10 | Batch 0/100 | Loss 0.000278
Epoch 10 | Batch 10/100 | Loss 0.000082
Epoch 10 | Batch 20/100 | Loss 0.000053
Epoch 10 | Batch 30/100 | Loss 0.000051
Epoch 10 | Batch 40/100 | Loss 0.000043
Epoch 10 | Batch 50/100 | Loss 0.000038
Epoch 10 | Batch 60/100 | Loss 0.000038
Epoch 10 | Batch 70/100 | Loss 0.000036
Epoch 10 | Batch 80/100 | Loss 0.000034
Epoch 10 | Batch 90/100 | Loss 0.000046
100 Test Acc = 63.25% +- 1.70%
Epoch 11 | Batch 0/100 | Loss 0.000010
Epoch 11 | Batch 10/100 | Loss 0.000007
Epoch 11 | Batch 20/100 | Loss 0.000016
Epoch 11 | Batch 30/100 | Loss 0.000012
Epoch 11 | Batch 40/100 | Loss 0.000029
Epoch 11 | Batch 50/100 | Loss 0.000098
Epoch 11 | Batch 60/100 | Loss 0.000089
Epoch 11 | Batch 70/100 | Loss 0.000078
Epoch 11 | Batch 80/100 | Loss 0.000071
Epoch 11 | Batch 90/100 | Loss 0.000064
100 Test Acc = 62.83% +- 1.57%
